"","State_UTs_Code","District_Code","CD_Block_Code","Town_Village_Code","Ward_Code","EB_Code","State_UTs_Name","District_Name","Level","Name","Total_Rural_Urban","No_of_Households","Total_Population_Person","Total_Population_Male","Total_Population_Female","Population_in_the_age_group_0_6_Person","Population_in_the_age_group_0_6_Male","Population_in_the_age_group_0_6_Female","Scheduled_Castes_population_Person","Scheduled_Castes_population_Male","Scheduled_Castes_population_Female","Scheduled_Tribes_population_Person","Scheduled_Tribes_population_Male","Scheduled_Tribes_population_Female","Literates_Population_Person","Literates_Population_Male","Literates_Population_Female","Illiterate_Persons","Illiterate_Male","Illiterate_Female","Total_Worker_Population_Person","Total_Worker_Population_Male","Total_Worker_Population_Female","Main_Working_Population_Person","Main_Working_Population_Male","Main_Working_Population_Female","Main_Cultivator_Population_Person","Main_Cultivator_Population_Male","Main_Cultivator_Population_Female","Main_Agricultural_Labourers_Population_Person","Main_Agricultural_Labourers_Population_Male","Main_Agricultural_Labourers_Population_Female","Main_Household_Industries_Population_Person","Main_Household_Industries_Population_Male","Main_Household_Industries_Population_Female","Main_Other_Workers_Population_Person","Main_Other_Workers_Population_Male","Main_Other_Workers_Population_Female","Marginal_Worker_Population_Person","Marginal_Worker_Population_Male","Marginal_Worker_Population_Female","Marginal_Cultivator_Population_Person","Marginal_Cultivator_Population_Male","Marginal_Cultivator_Population_Female","Marginal_Agriculture_Labourers_Population_Person","Marginal_Agriculture_Labourers_Population_Male","Marginal_Agriculture_Labourers_Population_Female","Marginal_Household_Industries_Population_Person","Marginal_Household_Industries_Population_Male","Marginal_Household_Industries_Population_Female","Marginal_Other_Workers_Population_Person","Marginal_Other_Workers_Population_Male","Marginal_Other_Workers_Population_Female","Marginal_Worker_Population_3_6_Person","Marginal_Worker_Population_3_6_Male","Marginal_Worker_Population_3_6_Female","Marginal_Cultivator_Population_3_6_Person","Marginal_Cultivator_Population_3_6_Male","Marginal_Cultivator_Population_3_6_Female","Marginal_Agriculture_Labourers_Population_3_6_Person","Marginal_Agriculture_Labourers_Population_3_6_Male","Marginal_Agriculture_Labourers_Population_3_6_Female","Marginal_Household_Industries_Population_3_6_Person","Marginal_Household_Industries_Population_3_6_Male","Marginal_Household_Industries_Population_3_6_Female","Marginal_Other_Workers_Population_Person_3_6_Person","Marginal_Other_Workers_Population_Person_3_6_Male","Marginal_Other_Workers_Population_Person_3_6_Female","Marginal_Worker_Population_0_3_Person","Marginal_Worker_Population_0_3_Male","Marginal_Worker_Population_0_3_Female","Marginal_Cultivator_Population_0_3_Person","Marginal_Cultivator_Population_0_3_Male","Marginal_Cultivator_Population_0_3_Female","Marginal_Agriculture_Labourers_Population_0_3_Person","Marginal_Agriculture_Labourers_Population_0_3_Male","Marginal_Agriculture_Labourers_Population_0_3_Female","Marginal_Household_Industries_Population_0_3_Person","Marginal_Household_Industries_Population_0_3_Male","Marginal_Household_Industries_Population_0_3_Female","Marginal_Other_Workers_Population_0_3_Person","Marginal_Other_Workers_Population_0_3_Male","Marginal_Other_Workers_Population_0_3_Female","Non_Working_Population_Person","Non_Working_Population_Male","Non_Working_Population_Female"
"263",32,595,85,628022,0,0,"KERALA","Ernakulam","VILLAGE","Enanalloor (Part)","Rural",4835,20539,10245,10294,2018,1040,978,1265,621,644,85,37,48,17810,8981,8829,2729,1264,1465,7600,5928,1672,5851,4796,1055,1056,1015,41,1058,788,270,99,73,26,3638,2920,718,1749,1132,617,160,112,48,391,233,158,57,26,31,1141,761,380,1505,997,508,127,87,40,313,195,118,43,20,23,1022,695,327,244,135,109,33,25,8,78,38,40,14,6,8,119,66,53,12939,4317,8622
"264",32,595,85,628023,0,0,"KERALA","Ernakulam","VILLAGE","Kalloorkkad ","Rural",3130,12911,6466,6445,1077,553,524,799,426,373,84,40,44,11502,5767,5735,1409,699,710,5346,3865,1481,4792,3586,1206,1143,1044,99,1127,786,341,116,78,38,2406,1678,728,554,279,275,40,18,22,218,135,83,9,3,6,287,123,164,526,265,261,37,17,20,210,131,79,7,2,5,272,115,157,28,14,14,3,1,2,8,4,4,2,1,1,15,8,7,7565,2601,4964
"265",32,595,85,628024,0,0,"KERALA","Ernakulam","VILLAGE","Manjalloor","Rural",4149,17145,8448,8697,1471,748,723,1349,676,673,75,33,42,15176,7517,7659,1969,931,1038,6248,4650,1598,5569,4286,1283,764,713,51,1031,802,229,79,60,19,3695,2711,984,679,364,315,15,10,5,118,75,43,20,15,5,526,264,262,546,313,233,14,9,5,107,71,36,13,10,3,412,223,189,133,51,82,1,1,0,11,4,7,7,5,2,114,41,73,10897,3798,7099
"266",32,595,85,628025,0,0,"KERALA","Ernakulam","VILLAGE","Muvattupuzha (Part)","Rural",4725,19797,9781,10016,1777,899,878,945,442,503,70,28,42,17480,8705,8775,2317,1076,1241,7204,5281,1923,5683,4276,1407,610,576,34,590,427,163,77,57,20,4406,3216,1190,1521,1005,516,63,45,18,501,370,131,84,60,24,873,530,343,1212,823,389,52,39,13,297,245,52,75,56,19,788,483,305,309,182,127,11,6,5,204,125,79,9,4,5,85,47,38,12593,4500,8093
"267",32,595,85,628026,0,0,"KERALA","Ernakulam","VILLAGE","Arakuzha","Rural",3203,13335,6578,6757,1153,560,593,687,324,363,18,8,10,11831,5887,5944,1504,691,813,5021,3801,1220,4192,3317,875,969,917,52,515,403,112,65,55,10,2643,1942,701,829,484,345,54,30,24,184,107,77,30,9,21,561,338,223,739,446,293,42,22,20,171,103,68,25,7,18,501,314,187,90,38,52,12,8,4,13,4,9,5,2,3,60,24,36,8314,2777,5537
"268",32,595,85,628027,0,0,"KERALA","Ernakulam","VILLAGE","Marady (Part)","Rural",4244,17130,8556,8574,1464,781,683,1316,646,670,90,41,49,15036,7566,7470,2094,990,1104,6633,4918,1715,5400,4158,1242,532,503,29,234,164,70,75,64,11,4559,3427,1132,1233,760,473,96,81,15,348,233,115,12,10,2,777,436,341,1015,656,359,91,77,14,273,190,83,10,8,2,641,381,260,218,104,114,5,4,1,75,43,32,2,2,0,136,55,81,10497,3638,6859
"269",32,595,85,628028,0,0,"KERALA","Ernakulam","VILLAGE","Memury (Part)","Rural",6,29,14,15,7,3,4,0,0,0,0,0,0,22,11,11,7,3,4,12,7,5,12,7,5,7,4,3,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10
"270",32,595,85,628037,0,0,"KERALA","Ernakulam","TOWN","Velloorkunnam (CT)","Urban",2760,11576,5766,5810,1205,628,577,416,209,207,48,20,28,9925,5028,4897,1651,738,913,4169,3178,991,3662,2926,736,155,143,12,296,180,116,59,34,25,3152,2569,583,507,252,255,19,17,2,45,19,26,4,1,3,439,215,224,416,228,188,19,17,2,33,16,17,4,1,3,360,194,166,91,24,67,0,0,0,12,3,9,0,0,0,79,21,58,7407,2588,4819
"271",32,595,86,0,0,0,"KERALA","Ernakulam","CD BLOCK","Pampakuda","Total",35870,141476,69907,71569,10942,5607,5335,13096,6480,6616,455,238,217,124689,62324,62365,16787,7583,9204,56986,40302,16684,44110,33339,10771,6385,5781,604,4790,3479,1311,984,679,305,31951,23400,8551,12876,6963,5913,1453,973,480,2356,1380,976,343,147,196,8724,4463,4261,10657,6016,4641,1206,829,377,1890,1131,759,280,122,158,7281,3934,3347,2219,947,1272,247,144,103,466,249,217,63,25,38,1443,529,914,84490,29605,54885
"272",32,595,86,0,0,0,"KERALA","Ernakulam","CD BLOCK","Pampakuda","Rural",35870,141476,69907,71569,10942,5607,5335,13096,6480,6616,455,238,217,124689,62324,62365,16787,7583,9204,56986,40302,16684,44110,33339,10771,6385,5781,604,4790,3479,1311,984,679,305,31951,23400,8551,12876,6963,5913,1453,973,480,2356,1380,976,343,147,196,8724,4463,4261,10657,6016,4641,1206,829,377,1890,1131,759,280,122,158,7281,3934,3347,2219,947,1272,247,144,103,466,249,217,63,25,38,1443,529,914,84490,29605,54885
"273",32,595,86,0,0,0,"KERALA","Ernakulam","CD BLOCK","Pampakuda","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",32,595,86,628027,0,0,"KERALA","Ernakulam","VILLAGE","Marady (Part)","Rural",11,46,22,24,5,2,3,0,0,0,0,0,0,40,20,20,6,2,4,23,14,9,15,11,4,0,0,0,0,0,0,0,0,0,15,11,4,8,3,5,0,0,0,0,0,0,0,0,0,8,3,5,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,23,8,15
"275",32,595,86,628028,0,0,"KERALA","Ernakulam","VILLAGE","Memury (Part)","Rural",2554,10020,5022,4998,758,382,376,1619,813,806,49,27,22,8863,4506,4357,1157,516,641,4600,2922,1678,3185,2201,984,369,321,48,329,208,121,60,38,22,2427,1634,793,1415,721,694,120,63,57,306,168,138,25,10,15,964,480,484,1138,625,513,93,55,38,233,128,105,21,9,12,791,433,358,277,96,181,27,8,19,73,40,33,4,1,3,173,47,126,5420,2100,3320
"276",32,595,86,628029,0,0,"KERALA","Ernakulam","VILLAGE","Ramamangalam","Rural",2602,10035,5036,4999,744,377,367,1233,613,620,50,27,23,8847,4500,4347,1188,536,652,4332,2900,1432,2980,2199,781,350,307,43,249,192,57,86,68,18,2295,1632,663,1352,701,651,195,136,59,262,119,143,53,18,35,842,428,414,1103,613,490,154,114,40,209,103,106,40,16,24,700,380,320,249,88,161,41,22,19,53,16,37,13,2,11,142,48,94,5703,2136,3567
"277",32,595,86,628030,0,0,"KERALA","Ernakulam","VILLAGE","Maneed","Rural",4210,16980,8408,8572,1357,737,620,3200,1587,1613,31,14,17,14804,7403,7401,2176,1005,1171,6517,4761,1756,5200,3990,1210,628,524,104,405,272,133,72,45,27,4095,3149,946,1317,771,546,104,86,18,228,119,109,33,17,16,952,549,403,1098,662,436,78,64,14,194,104,90,25,13,12,801,481,320,219,109,110,26,22,4,34,15,19,8,4,4,151,68,83,10463,3647,6816
"278",32,595,86,628031,0,0,"KERALA","Ernakulam","VILLAGE","Piravom","Rural",6943,27229,13358,13871,2110,1055,1055,1813,885,928,63,41,22,24046,11984,12062,3183,1374,1809,10173,7336,2837,7934,6045,1889,761,724,37,539,419,120,352,232,120,6282,4670,1612,2239,1291,948,215,184,31,293,189,104,77,18,59,1654,900,754,1953,1181,772,195,172,23,260,172,88,62,13,49,1436,824,612,286,110,176,20,12,8,33,17,16,15,5,10,218,76,142,17056,6022,11034
"279",32,595,86,628032,0,0,"KERALA","Ernakulam","VILLAGE","Onakkoor","Rural",3159,12421,6203,6218,975,532,443,1057,503,554,40,25,15,10686,5397,5289,1735,806,929,5305,3605,1700,4038,3108,930,617,570,47,400,296,104,65,44,21,2956,2198,758,1267,497,770,106,33,73,140,65,75,12,4,8,1009,395,614,898,396,502,67,26,41,97,53,44,8,1,7,726,316,410,369,101,268,39,7,32,43,12,31,4,3,1,283,79,204,7116,2598,4518
"280",32,595,86,628033,0,0,"KERALA","Ernakulam","VILLAGE","Thirumarady","Rural",4482,17585,8756,8829,1357,708,649,1629,803,826,41,24,17,15432,7735,7697,2153,1021,1132,7318,5279,2039,5685,4362,1323,1092,959,133,879,627,252,109,85,24,3605,2691,914,1633,917,716,260,160,100,363,211,152,64,42,22,946,504,442,1339,739,600,220,129,91,230,122,108,53,34,19,836,454,382,294,178,116,40,31,9,133,89,44,11,8,3,110,50,60,10267,3477,6790
"281",32,595,86,628034,0,0,"KERALA","Ernakulam","VILLAGE","Palakkuzha","Rural",3401,13412,6584,6828,1014,503,511,802,418,384,39,18,21,11933,5943,5990,1479,641,838,5272,3873,1399,4234,3211,1023,660,624,36,470,332,138,47,34,13,3057,2221,836,1038,662,376,141,127,14,222,165,57,14,7,7,661,363,298,933,604,329,134,120,14,210,156,54,13,6,7,576,322,254,105,58,47,7,7,0,12,9,3,1,1,0,85,41,44,8140,2711,5429
"282",32,595,86,628035,0,0,"KERALA","Ernakulam","VILLAGE","Koothattukulam","Rural",4470,17253,8384,8869,1310,661,649,1029,505,524,130,58,72,15366,7537,7829,1887,847,1040,7074,4843,2231,5787,4221,1566,742,650,92,407,279,128,137,91,46,4501,3201,1300,1287,622,665,117,66,51,187,117,70,22,11,11,961,428,533,1035,502,533,93,52,41,142,83,59,15,10,5,785,357,428,252,120,132,24,14,10,45,34,11,7,1,6,176,71,105,10179,3541,6638
"283",32,595,86,628036,0,0,"KERALA","Ernakulam","VILLAGE","Elanji","Rural",4038,16495,8134,8361,1312,650,662,714,353,361,12,4,8,14672,7299,7373,1823,835,988,6372,4769,1603,5052,3991,1061,1166,1102,64,1112,854,258,56,42,14,2718,1993,725,1320,778,542,195,118,77,355,227,128,43,20,23,727,413,314,1157,693,464,172,97,75,315,210,105,43,20,23,627,366,261,163,85,78,23,21,2,40,17,23,0,0,0,100,47,53,10123,3365,6758
"284",32,595,87,0,0,0,"KERALA","Ernakulam","CD BLOCK","Kothamangalam (Part)","Total",49469,201240,100139,101101,20014,10196,9818,15530,7648,7882,5042,2595,2447,170158,86335,83823,31082,13804,17278,81823,57729,24094,67642,50803,16839,8399,6831,1568,10853,7150,3703,1079,725,354,47311,36097,11214,14181,6926,7255,1168,695,473,3731,1746,1985,358,148,210,8924,4337,4587,11430,5853,5577,913,561,352,2931,1399,1532,290,133,157,7296,3760,3536,2751,1073,1678,255,134,121,800,347,453,68,15,53,1628,577,1051,119417,42410,77007
"285",32,595,87,0,0,0,"KERALA","Ernakulam","CD BLOCK","Kothamangalam (Part)","Rural",41498,167411,83140,84271,15902,8070,7832,13725,6738,6987,4951,2548,2403,142729,72206,70523,24682,10934,13748,69796,48388,21408,57533,42416,15117,8042,6531,1511,10003,6529,3474,941,615,326,38547,28741,9806,12263,5972,6291,1102,656,446,3412,1599,1813,291,128,163,7458,3589,3869,9935,5053,4882,860,527,333,2685,1277,1408,239,117,122,6151,3132,3019,2328,919,1409,242,129,113,727,322,405,52,11,41,1307,457,850,97615,34752,62863
"286",32,595,87,0,0,0,"KERALA","Ernakulam","CD BLOCK","Kothamangalam (Part)","Urban",7971,33829,16999,16830,4112,2126,1986,1805,910,895,91,47,44,27429,14129,13300,6400,2870,3530,12027,9341,2686,10109,8387,1722,357,300,57,850,621,229,138,110,28,8764,7356,1408,1918,954,964,66,39,27,319,147,172,67,20,47,1466,748,718,1495,800,695,53,34,19,246,122,124,51,16,35,1145,628,517,423,154,269,13,5,8,73,25,48,16,4,12,321,120,201,21802,7658,14144
"287",32,595,87,628022,0,0,"KERALA","Ernakulam","VILLAGE","Enanalloor (Part)","Rural",483,2022,1012,1010,174,93,81,84,38,46,38,21,17,1798,906,892,224,106,118,816,571,245,597,430,167,79,79,0,101,68,33,12,9,3,405,274,131,219,141,78,48,38,10,58,42,16,13,4,9,100,57,43,137,90,47,20,16,4,26,20,6,6,4,2,85,50,35,82,51,31,28,22,6,32,22,10,7,0,7,15,7,8,1206,441,765
"288",32,595,87,628038,0,0,"KERALA","Ernakulam","VILLAGE","Thrikkariyoor (Part)","Rural",3888,15746,7721,8025,1438,690,748,1065,529,536,35,20,15,13588,6816,6772,2158,905,1253,6099,4423,1676,5367,4035,1332,426,349,77,619,395,224,101,73,28,4221,3218,1003,732,388,344,80,52,28,126,49,77,18,7,11,508,280,228,659,357,302,70,45,25,111,43,68,17,7,10,461,262,199,73,31,42,10,7,3,15,6,9,1,0,1,47,18,29,9647,3298,6349
"289",32,595,87,628039,0,0,"KERALA","Ernakulam","VILLAGE","Kottappady","Rural",3357,13512,6710,6802,1178,588,590,1932,943,989,83,32,51,11698,5925,5773,1814,785,1029,5512,3904,1608,4808,3609,1199,766,692,74,1419,949,470,54,36,18,2569,1932,637,704,295,409,53,31,22,303,95,208,11,4,7,337,165,172,577,252,325,35,20,15,255,81,174,9,4,5,278,147,131,127,43,84,18,11,7,48,14,34,2,0,2,59,18,41,8000,2806,5194
"290",32,595,87,628040,0,0,"KERALA","Ernakulam","VILLAGE","Pindimana","Rural",3242,12516,6286,6230,1112,572,540,1372,676,696,54,33,21,10830,5537,5293,1686,749,937,4892,3581,1311,3725,2819,906,407,380,27,715,474,241,35,25,10,2568,1940,628,1167,762,405,94,80,14,252,167,85,27,21,6,794,494,300,891,612,279,81,68,13,205,139,66,22,19,3,583,386,197,276,150,126,13,12,1,47,28,19,5,2,3,211,108,103,7624,2705,4919
"291",32,595,87,628041,0,0,"KERALA","Ernakulam","VILLAGE","Kuttampuzha (Part)","Rural",6366,24451,12372,12079,2513,1316,1197,1995,947,1048,3914,2031,1883,19783,10255,9528,4668,2117,2551,11469,7623,3846,9279,6861,2418,1294,1130,164,1789,1213,576,177,75,102,6019,4443,1576,2190,762,1428,215,74,141,637,252,385,42,6,36,1296,430,866,1585,548,1037,145,38,107,405,144,261,36,5,31,999,361,638,605,214,391,70,36,34,232,108,124,6,1,5,297,69,228,12982,4749,8233
"292",32,595,87,628042,0,0,"KERALA","Ernakulam","VILLAGE","Keerampara","Rural",3125,12258,6016,6242,1087,550,537,1425,707,718,67,35,32,10333,5171,5162,1925,845,1080,5396,3649,1747,4437,3209,1228,511,467,44,894,581,313,71,57,14,2961,2104,857,959,440,519,60,23,37,497,208,289,19,7,12,383,202,181,760,353,407,54,22,32,391,165,226,13,5,8,302,161,141,199,87,112,6,1,5,106,43,63,6,2,4,81,41,40,6862,2367,4495
"293",32,595,87,628043,0,0,"KERALA","Ernakulam","VILLAGE","Kuttamangalam","Rural",4200,17400,8599,8801,1679,837,842,1145,542,603,555,271,284,14952,7514,7438,2448,1085,1363,7172,4962,2210,5361,3980,1381,752,611,141,790,522,268,84,65,19,3735,2782,953,1811,982,829,172,115,57,568,287,281,36,12,24,1035,568,467,1397,787,610,114,89,25,445,224,221,29,11,18,809,463,346,414,195,219,58,26,32,123,63,60,7,1,6,226,105,121,10228,3637,6591
"294",32,595,87,628044,0,0,"KERALA","Ernakulam","VILLAGE","Neriamangalam ","Rural",3952,15994,8017,7977,1581,806,775,1718,861,857,88,45,43,13536,6938,6598,2458,1079,1379,6836,4695,2141,5546,4093,1453,961,644,317,827,567,260,91,55,36,3667,2827,840,1290,602,688,72,31,41,338,158,180,64,41,23,816,372,444,1132,560,572,66,29,37,309,152,157,57,40,17,700,339,361,158,42,116,6,2,4,29,6,23,7,1,6,116,33,83,9158,3322,5836
"295",32,595,87,628045,0,0,"KERALA","Ernakulam","VILLAGE","Kedavoor","Rural",3739,15336,7554,7782,1301,651,650,1157,577,580,33,15,18,13490,6723,6767,1846,831,1015,6827,4493,2334,5957,4155,1802,1150,852,298,1342,806,536,123,83,40,3342,2414,928,870,338,532,46,30,16,135,55,80,17,7,10,672,246,426,707,308,399,41,28,13,102,41,61,13,5,8,551,234,317,163,30,133,5,2,3,33,14,19,4,2,2,121,12,109,8509,3061,5448
"296",32,595,87,628046,0,0,"KERALA","Ernakulam","VILLAGE","Pothanikkad","Rural",4587,19309,9620,9689,2038,1031,1007,948,474,474,50,25,25,16332,8322,8010,2977,1298,1679,7277,5192,2085,6316,4647,1669,1078,802,276,914,557,357,104,81,23,4220,3207,1013,961,545,416,133,89,44,247,139,108,18,10,8,563,307,256,872,516,356,120,86,34,213,130,83,17,9,8,522,291,231,89,29,60,13,3,10,34,9,25,1,1,0,41,16,25,12032,4428,7604
"297",32,595,87,628047,0,0,"KERALA","Ernakulam","VILLAGE","Varappetty","Rural",4559,18867,9233,9634,1801,936,865,884,444,440,34,20,14,16389,8099,8290,2478,1134,1344,7500,5295,2205,6140,4578,1562,618,525,93,593,397,196,89,56,33,4840,3600,1240,1360,717,643,129,93,36,251,147,104,26,9,17,954,468,486,1218,670,548,114,86,28,223,138,85,20,8,12,861,438,423,142,47,95,15,7,8,28,9,19,6,1,5,93,30,63,11367,3938,7429
"298",32,595,87,628048,0,0,"KERALA","Ernakulam","TOWN","Eramalloor (CT)","Urban",7971,33829,16999,16830,4112,2126,1986,1805,910,895,91,47,44,27429,14129,13300,6400,2870,3530,12027,9341,2686,10109,8387,1722,357,300,57,850,621,229,138,110,28,8764,7356,1408,1918,954,964,66,39,27,319,147,172,67,20,47,1466,748,718,1495,800,695,53,34,19,246,122,124,51,16,35,1145,628,517,423,154,269,13,5,8,73,25,48,16,4,12,321,120,201,21802,7658,14144
"299",32,596,85,0,0,0,"KERALA","Idukki ","CD BLOCK","Muvattupuzha (Part)","Total",159,642,336,306,51,26,25,28,15,13,1,1,0,567,299,268,75,37,38,258,193,65,154,122,32,15,15,0,8,8,0,4,3,1,127,96,31,104,71,33,16,16,0,21,16,5,4,3,1,63,36,27,71,53,18,12,12,0,15,12,3,1,1,0,43,28,15,33,18,15,4,4,0,6,4,2,3,2,1,20,8,12,384,143,241
"300",32,596,85,0,0,0,"KERALA","Idukki ","CD BLOCK","Muvattupuzha (Part)","Rural",159,642,336,306,51,26,25,28,15,13,1,1,0,567,299,268,75,37,38,258,193,65,154,122,32,15,15,0,8,8,0,4,3,1,127,96,31,104,71,33,16,16,0,21,16,5,4,3,1,63,36,27,71,53,18,12,12,0,15,12,3,1,1,0,43,28,15,33,18,15,4,4,0,6,4,2,3,2,1,20,8,12,384,143,241
"301",32,596,85,0,0,0,"KERALA","Idukki ","CD BLOCK","Muvattupuzha (Part)","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",32,596,85,628084,0,0,"KERALA","Idukki ","VILLAGE","Kumaramangalam (Part)","Rural",159,642,336,306,51,26,25,28,15,13,1,1,0,567,299,268,75,37,38,258,193,65,154,122,32,15,15,0,8,8,0,4,3,1,127,96,31,104,71,33,16,16,0,21,16,5,4,3,1,63,36,27,71,53,18,12,12,0,15,12,3,1,1,0,43,28,15,33,18,15,4,4,0,6,4,2,3,2,1,20,8,12,384,143,241
"303",32,596,87,0,0,0,"KERALA","Idukki ","CD BLOCK","Kothamangalam (Part)","Total",28,105,49,56,7,3,4,13,8,5,0,0,0,90,44,46,15,5,10,57,34,23,50,31,19,0,0,0,4,3,1,0,0,0,46,28,18,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,48,15,33
"304",32,596,87,0,0,0,"KERALA","Idukki ","CD BLOCK","Kothamangalam (Part)","Rural",28,105,49,56,7,3,4,13,8,5,0,0,0,90,44,46,15,5,10,57,34,23,50,31,19,0,0,0,4,3,1,0,0,0,46,28,18,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,48,15,33
"305",32,596,87,0,0,0,"KERALA","Idukki ","CD BLOCK","Kothamangalam (Part)","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",32,596,87,628084,0,0,"KERALA","Idukki ","VILLAGE","Kumaramangalam (Part)","Rural",4,15,9,6,1,1,0,11,7,4,0,0,0,13,7,6,2,2,0,9,7,2,9,7,2,0,0,0,3,2,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
"307",32,596,87,628085,0,0,"KERALA","Idukki ","VILLAGE","Kodikulam (Part)","Rural",24,90,40,50,6,2,4,2,1,1,0,0,0,77,37,40,13,3,10,48,27,21,41,24,17,0,0,0,1,1,0,0,0,0,40,23,17,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,42,13,29
"308",32,596,88,0,0,0,"KERALA","Idukki ","CD BLOCK","Devikulam","Total",31945,121577,61034,60543,11254,5677,5577,47810,23917,23893,13599,6908,6691,90209,48795,41414,31368,12239,19129,65793,37287,28506,54819,32005,22814,6354,4146,2208,17357,9114,8243,392,244,148,30716,18501,12215,10974,5282,5692,1778,888,890,3855,1706,2149,169,67,102,5172,2621,2551,8257,4067,4190,358,208,150,3262,1503,1759,120,47,73,4517,2309,2208,2717,1215,1502,1420,680,740,593,203,390,49,20,29,655,312,343,55784,23747,32037
"309",32,596,88,0,0,0,"KERALA","Idukki ","CD BLOCK","Devikulam","Rural",31945,121577,61034,60543,11254,5677,5577,47810,23917,23893,13599,6908,6691,90209,48795,41414,31368,12239,19129,65793,37287,28506,54819,32005,22814,6354,4146,2208,17357,9114,8243,392,244,148,30716,18501,12215,10974,5282,5692,1778,888,890,3855,1706,2149,169,67,102,5172,2621,2551,8257,4067,4190,358,208,150,3262,1503,1759,120,47,73,4517,2309,2208,2717,1215,1502,1420,680,740,593,203,390,49,20,29,655,312,343,55784,23747,32037
"310",32,596,88,0,0,0,"KERALA","Idukki ","CD BLOCK","Devikulam","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",32,596,88,628049,0,0,"KERALA","Idukki ","VILLAGE","Marayoor","Rural",3307,12399,6192,6207,1277,667,610,3990,1994,1996,3436,1753,1683,8558,4577,3981,3841,1615,2226,6503,3673,2830,5023,2964,2059,816,471,345,2826,1493,1333,58,38,20,1323,962,361,1480,709,771,102,62,40,1100,480,620,23,9,14,255,158,97,1233,628,605,83,56,27,909,422,487,18,7,11,223,143,80,247,81,166,19,6,13,191,58,133,5,2,3,32,15,17,5896,2519,3377
"312",32,596,88,628050,0,0,"KERALA","Idukki ","VILLAGE","Keezhanthoor","Rural",1145,4205,2082,2123,405,205,200,814,392,422,1583,796,787,2802,1485,1317,1403,597,806,2413,1341,1072,1945,1154,791,312,184,128,991,546,445,15,11,4,627,413,214,468,187,281,16,10,6,409,156,253,10,8,2,33,13,20,280,114,166,13,7,6,233,91,142,10,8,2,24,8,16,188,73,115,3,3,0,176,65,111,0,0,0,9,5,4,1792,741,1051
"313",32,596,88,628051,0,0,"KERALA","Idukki ","VILLAGE","Kanthalloor","Rural",1778,6758,3339,3419,669,314,355,2291,1150,1141,887,434,453,4681,2517,2164,2077,822,1255,3643,2172,1471,3267,2026,1241,373,272,101,1859,1028,831,55,36,19,980,690,290,376,146,230,23,11,12,303,109,194,3,0,3,47,26,21,367,142,225,19,9,10,301,108,193,2,0,2,45,25,20,9,4,5,4,2,2,2,1,1,1,0,1,2,1,1,3115,1167,1948
